area_name,gn_number,total,0_4,5_9,10_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94,95_plus,district,gn_name_pop,name_norm,Name,gn_name_boundary,pop_name_count,bnd_name_count,match_status,final_boundary_name
Ranasinghegama,155H,816,68,69,68,71,57,70,64,40,43,45,45,59,54,31,11,11,9,1,0,0,Badulla,Ranasinghegama,ranasinghegama,Ranasinghegama,Ranasinghegama,1,1,AUTO_MATCH_OK,
Kotabakma,155D,1868,189,200,153,123,122,170,149,89,107,100,127,105,101,65,37,13,9,4,2,3,Badulla,Kotabakma,kotabakma,Kotabakma,Kotabakma,1,1,AUTO_MATCH_OK,
Koslanda,155A,2412,212,229,221,161,146,193,181,145,137,164,155,133,135,72,61,29,18,9,8,3,Badulla,Koslanda,koslanda,Koslanda,Koslanda,1,1,AUTO_MATCH_OK,
Mahakanda,155N,976,114,95,92,44,51,87,93,48,57,62,64,44,49,34,23,12,5,1,1,0,Badulla,Mahakanda,mahakanda,Mahakanda,Mahakanda,1,1,AUTO_MATCH_OK,
Poonagala,155P,3991,432,406,343,307,285,321,309,235,227,217,281,233,170,103,67,34,14,2,2,3,Badulla,Poonagala,poonagala,Poonagala,Poonagala,1,1,AUTO_MATCH_OK,
Divulgasmulla,154B,1719,190,214,135,127,116,141,134,97,101,104,96,88,81,39,21,23,4,2,4,2,Badulla,Divulgasmulla,divulgasmulla,Divulgasmulla,Divulgasmulla,1,1,AUTO_MATCH_OK,
Gampaha,154,1299,126,136,119,89,88,109,120,77,56,73,73,78,62,35,20,16,9,10,2,1,Badulla,Gampaha,gampaha,,,2,,UNMATCHED,Gampaha
Ampitithenna,155K,988,92,97,105,78,55,100,74,53,52,67,62,51,35,29,18,9,6,1,3,1,Badulla,Ampitithenna,ampitithenna,Ampitithenna,Ampitithenna,1,1,AUTO_MATCH_OK,
Kelipanawela,155M,440,49,42,27,26,32,39,38,19,12,29,36,36,18,14,4,7,6,2,3,1,Badulla,Kelipanawela,kelipanawela,Kelipanawela,Kelipanawela,1,1,AUTO_MATCH_OK,
Moraketiya,155E,559,48,52,52,47,27,44,51,34,35,33,36,24,24,23,17,7,4,1,0,0,Badulla,Moraketiya,moraketiya,Moraketiya,Moraketiya,1,1,AUTO_MATCH_OK,
Kirawanagama,156,739,56,61,57,49,44,43,51,61,48,50,46,51,48,30,20,15,7,1,1,0,Badulla,Kirawanagama,kirawanagama,,,2,,UNMATCHED,Kirawanagama
Manthenna,156B,592,44,52,49,49,43,45,38,37,43,36,44,44,27,19,14,3,3,1,1,0,Badulla,Manthenna,manthenna,Manthenna,Manthenna,1,1,AUTO_MATCH_OK,
Amilagama,157E,678,80,57,46,37,36,52,57,51,31,30,39,49,48,29,19,7,9,1,0,0,Badulla,Amilagama,amilagama,Amilagama,Amilagama,1,1,AUTO_MATCH_OK,
Soragune,157,587,46,60,51,43,30,37,39,41,42,35,38,39,32,23,17,6,4,1,1,2,Badulla,Soragune,soragune,Soragune,Soragune,1,1,AUTO_MATCH_OK,
Kithulgahaarawa,158E,623,66,60,63,44,27,25,42,48,42,43,44,27,27,26,17,14,5,2,0,1,Badulla,Kithulgahaarawa,kithulgahaarawa,Kithulgahaarawa,Kithulgahaarawa,1,1,AUTO_MATCH_OK,
Watagamuwa,157K,1055,96,89,90,89,78,63,73,82,67,68,76,50,55,27,24,11,9,6,2,0,Badulla,Watagamuwa,watagamuwa,,,2,,UNMATCHED,Watagamuwa
Walhaputhenna,157H,644,59,64,48,53,28,31,43,49,50,52,33,20,35,25,22,19,9,4,0,0,Badulla,Walhaputhenna,walhaputhenna,Walhaputhenna,Walhaputhenna,1,1,AUTO_MATCH_OK,
Uvathenna,158C,571,39,39,41,53,38,31,38,47,35,47,42,33,29,23,21,11,3,1,0,0,Badulla,Uvathenna,uvathenna,Uvathenna,Uvathenna,1,1,AUTO_MATCH_OK,
Marangahawela,158F,443,26,39,38,34,31,28,29,20,31,31,22,20,21,19,24,8,11,7,2,2,Badulla,Marangahawela,marangahawela,Marangahawela,Marangahawela,1,1,AUTO_MATCH_OK,
Seelathenna,158D,629,49,46,48,48,37,48,49,43,37,45,41,44,23,28,16,10,7,6,3,1,Badulla,Seelathenna,seelathenna,Seelathenna,Seelathenna,1,1,AUTO_MATCH_OK,
Harankahawa,158B,631,49,57,52,59,39,54,37,39,48,37,35,37,29,16,14,17,9,0,2,1,Badulla,Harankahawa,harankahawa,Harankahawa,Harankahawa,1,1,AUTO_MATCH_OK,
Medawela,157F,442,37,43,29,46,26,40,29,28,23,21,35,27,28,11,10,6,2,1,0,0,Badulla,Medawela,medawela,,,2,,UNMATCHED,Medawela
Welibissa,157D,314,22,30,23,19,16,23,14,32,20,22,17,23,22,12,8,2,8,1,0,0,Badulla,Welibissa,welibissa,,,2,,UNMATCHED,Welibissa
We Eliya,157C,608,53,49,50,52,38,44,56,40,44,40,34,39,30,17,9,7,3,1,2,0,Badulla,We Eliya,we eliya,We Eliya,We Eliya,1,1,AUTO_MATCH_OK,
Kosgama,158A,681,46,55,51,61,38,64,43,45,56,67,43,34,27,17,9,15,7,1,0,2,Badulla,Kosgama,kosgama,Kosgama,Kosgama,1,1,AUTO_MATCH_OK,
Ranwanguhawa,156A,381,31,24,33,33,25,25,21,28,30,28,27,20,19,16,8,9,2,2,0,0,Badulla,Ranwanguhawa,ranwanguhawa,Ranwanguhawa,Ranwanguhawa,1,1,AUTO_MATCH_OK,
Akkara Seeya,155F,204,15,13,15,12,23,18,19,10,12,18,14,14,9,3,5,2,0,2,0,0,Badulla,Akkara Seeya,akkara seeya,Akkara Seeya,Akkara Seeya,1,1,AUTO_MATCH_OK,
Welanvita,155B,362,24,17,29,28,30,32,16,15,30,34,30,24,26,14,6,2,2,1,1,1,Badulla,Welanvita,welanvita,Welanvita,Welanvita,1,1,AUTO_MATCH_OK,
Kolongasthenna,154A,757,80,70,71,62,41,51,62,49,43,58,50,42,32,21,8,9,6,0,1,1,Badulla,Kolongasthenna,kolongasthenna,Kolongasthenna,Kolongasthenna,1,1,AUTO_MATCH_OK,
Bambara Pokuna,154C,165,19,21,11,10,12,19,15,11,7,8,12,6,4,3,1,3,1,0,0,2,Badulla,Bambara Pokuna,bambara pokuna,Bambara Pokuna,Bambara Pokuna,1,1,AUTO_MATCH_OK,
Mahalanda,155G,852,83,92,63,68,58,72,77,74,58,50,58,45,24,11,6,10,2,1,0,0,Badulla,Mahalanda,mahalanda,Mahalanda,Mahalanda,1,1,AUTO_MATCH_OK,
Uravula,103E,340,27,28,25,39,29,17,26,27,33,21,19,21,10,7,7,4,0,0,0,0,Monaragala,Uravula,uravula,Uravula,Uravula,1,1,AUTO_MATCH_OK,
Karandugala,103D,726,71,73,69,78,66,64,52,48,53,42,30,26,19,15,6,9,4,1,0,0,Monaragala,Karandugala,karandugala,Karandugala,Karandugala,1,1,AUTO_MATCH_OK,
Bulupitiya,103B,985,100,94,80,88,81,81,70,84,66,59,55,44,28,20,14,9,3,6,2,1,Monaragala,Bulupitiya,bulupitiya,Bulupitiya,Bulupitiya,1,1,AUTO_MATCH_OK,
Nilgala,103,729,68,84,58,61,44,51,63,64,51,49,53,27,22,14,8,7,3,1,0,1,Monaragala,Nilgala,nilgala,Nilgala,Nilgala,1,1,AUTO_MATCH_OK,
Kanawegalla,102F,496,55,55,44,35,47,38,45,30,34,25,31,23,12,7,4,5,3,2,1,0,Monaragala,Kanawegalla,kanawegalla,Kanawegalla,Kanawegalla,1,1,AUTO_MATCH_OK,
Ussagala,102E,554,44,57,43,45,27,40,49,43,40,37,49,26,20,19,5,6,1,1,2,0,Monaragala,Ussagala,ussagala,Ussagala,Ussagala,1,1,AUTO_MATCH_OK,
Bokagonna,101,1409,120,141,122,138,95,101,102,93,105,114,83,60,49,32,22,22,3,4,3,0,Monaragala,Bokagonna,bokagonna,Bokagonna,Bokagonna,1,1,AUTO_MATCH_OK,
Pitakumbura,101A,1079,122,102,95,86,59,77,77,95,89,68,50,38,47,35,22,10,2,2,1,2,Monaragala,Pitakumbura,pitakumbura,Pitakumbura,Pitakumbura,1,1,AUTO_MATCH_OK,
Hamapola,103A,1018,96,100,72,80,71,75,75,83,71,86,55,47,39,24,21,9,8,5,1,0,Monaragala,Hamapola,hamapola,Hamapola,Hamapola,1,1,AUTO_MATCH_OK,
Thotillaketiya,103C,823,74,80,56,85,67,58,60,43,62,63,47,51,28,19,14,7,6,3,0,0,Monaragala,Thotillaketiya,thotillaketiya,Thotillaketiya,Thotillaketiya,1,1,AUTO_MATCH_OK,
Kokunnewa,101D,985,108,89,93,87,77,69,86,63,74,64,56,44,31,15,13,8,6,2,0,0,Monaragala,Kokunnewa,kokunnewa,Kokunnewa,Kokunnewa,1,1,AUTO_MATCH_OK,
Morattamulla,101E,856,86,89,73,68,55,67,59,63,66,61,51,40,30,20,10,7,9,2,0,0,Monaragala,Morattamulla,morattamulla,Morattamulla,Morattamulla,1,1,AUTO_MATCH_OK,
Nagala,101B,1344,146,146,104,124,99,102,109,99,88,92,69,64,51,23,15,5,6,1,1,0,Monaragala,Nagala,nagala,Nagala,Nagala,1,1,AUTO_MATCH_OK,
Radaliyadda,102A,1159,110,109,116,101,69,73,96,86,71,74,72,54,42,33,15,26,9,1,2,0,Monaragala,Radaliyadda,radaliyadda,Radaliyadda,Radaliyadda,1,1,AUTO_MATCH_OK,
Ambagolla,102D,989,98,94,85,69,58,75,75,91,64,63,63,56,44,21,11,12,7,3,0,0,Monaragala,Ambagolla,ambagolla,Ambagolla,Ambagolla,1,1,AUTO_MATCH_OK,
Wegama,102,1112,98,105,90,93,80,78,80,86,75,65,73,61,45,38,15,13,10,5,1,1,Monaragala,Wegama,wegama,Wegama,Wegama,1,1,AUTO_MATCH_OK,
Wegama South,102C,1376,144,124,114,105,84,97,103,96,105,100,81,78,55,31,26,18,13,2,0,0,Monaragala,Wegama South,wegama south,Wegama South,Wegama South,1,1,AUTO_MATCH_OK,
Mallehewa,102B,1207,132,114,99,97,84,83,92,98,82,71,69,64,55,29,19,11,6,1,0,1,Monaragala,Mallehewa,mallehewa,Mallehewa,Mallehewa,1,1,AUTO_MATCH_OK,
Karagahawela East,96B,787,78,71,55,71,59,58,69,56,56,48,50,42,26,15,13,10,6,2,1,1,Monaragala,Karagahawela East,karagahawela east,Karagahawela East,Karagahawela East,1,1,AUTO_MATCH_OK,
Kehel Attawala,96,1063,97,98,100,103,54,59,79,78,93,85,68,44,37,23,16,19,3,5,0,2,Monaragala,Kehel Attawala,kehel attawala,Kehel Attawala,Kehel Attawala,1,1,AUTO_MATCH_OK,
Karagahawela West,96A,1008,116,94,85,86,74,90,66,62,78,74,57,46,30,17,18,12,2,0,1,0,Monaragala,Karagahawela West,karagahawela west,Karagahawela West,Karagahawela West,1,1,AUTO_MATCH_OK,
Udamallehewa,102G,869,85,86,64,71,63,66,62,53,64,76,59,44,31,18,7,12,5,2,0,1,Monaragala,Udamallehewa,udamallehewa,Udamallehewa,Udamallehewa,1,1,AUTO_MATCH_OK,
Egoda Kotagama,97A,670,62,68,47,40,36,53,55,43,44,45,52,42,34,22,11,10,4,0,0,2,Monaragala,Egoda Kotagama,egoda kotagama,Egoda Kotagama,Egoda Kotagama,1,1,AUTO_MATCH_OK,
Kotagama,97,924,64,76,66,86,64,50,71,49,62,75,64,61,49,36,15,23,5,4,3,1,Monaragala,Kotagama,kotagama,Kotagama,Kotagama,1,1,AUTO_MATCH_OK,
Badullagammana,100F,1584,156,132,140,122,105,107,135,127,98,106,106,89,63,38,23,18,13,4,1,1,Monaragala,Badullagammana,badullagammana,Badullagammana,Badullagammana,1,1,AUTO_MATCH_OK,
Kavudella,100D,1036,96,100,76,93,82,81,102,72,78,58,63,51,49,16,8,4,2,1,1,3,Monaragala,Kavudella,kavudella,Kavudella,Kavudella,1,1,AUTO_MATCH_OK,
Rathupasketiya,100B,1572,145,152,119,123,104,140,121,125,124,97,95,68,67,30,26,18,11,5,1,1,Monaragala,Rathupasketiya,rathupasketiya,Rathupasketiya,Rathupasketiya,1,1,AUTO_MATCH_OK,
Lindakumbura,101C,1339,152,135,87,98,70,122,108,92,76,76,74,81,77,50,17,12,8,4,0,0,Monaragala,Lindakumbura,lindakumbura,Lindakumbura,Lindakumbura,1,1,AUTO_MATCH_OK,
Bibila,100,1579,150,127,120,116,116,142,145,123,99,116,99,72,61,43,17,17,11,4,1,0,Monaragala,Bibila,bibila,Bibila,Bibila,1,1,AUTO_MATCH_OK,
Ambelanda,100C,812,78,69,61,73,43,69,73,70,52,52,48,48,35,19,10,5,5,1,1,0,Monaragala,Ambelanda,ambelanda,Ambelanda,Ambelanda,1,2,AMBIGUOUS_DUPLICATE_NAME,Ambelanda
Dodamgolla,99,1181,105,121,98,90,75,88,84,100,102,76,76,56,47,23,17,17,4,1,1,0,Monaragala,Dodamgolla,dodamgolla,Dodamgolla,Dodamgolla,1,1,AUTO_MATCH_OK,
Dehiattawela,99B,854,78,85,70,70,48,43,52,82,70,61,49,42,34,25,15,19,6,3,2,0,Monaragala,Dehiattawela,dehiattawela,Dehiattawela,Dehiattawela,1,1,AUTO_MATCH_OK,
Kanulwela,99A,2047,235,233,165,165,150,146,168,149,132,124,109,96,71,54,25,13,6,3,2,1,Monaragala,Kanulwela,kanulwela,Kanulwela,Kanulwela,1,1,AUTO_MATCH_OK,
Ethanawatta,98A,689,65,49,51,52,59,60,49,50,41,43,52,51,28,17,8,7,4,3,0,0,Monaragala,Ethanawatta,ethanawatta,Ethanawatta,Ethanawatta,1,1,AUTO_MATCH_OK,
Kuruwamba,100A,1059,93,86,118,112,59,72,82,79,66,66,73,59,46,16,8,15,5,4,0,0,Monaragala,Kuruwamba,kuruwamba,Kuruwamba,Kuruwamba,1,1,AUTO_MATCH_OK,
Hewelwela,100E,889,78,79,62,80,60,60,73,58,61,56,73,46,44,26,16,11,5,1,0,0,Monaragala,Hewelwela,hewelwela,Hewelwela,Hewelwela,1,1,AUTO_MATCH_OK,
Mudiyala,98B,809,76,61,72,81,41,54,50,50,57,66,62,57,32,18,9,10,8,3,2,0,Monaragala,Mudiyala,mudiyala,Mudiyala,Mudiyala,1,1,AUTO_MATCH_OK,
Yalkumbura,98,748,72,64,49,61,48,53,63,52,49,48,51,59,27,24,15,6,5,2,0,0,Monaragala,Yalkumbura,yalkumbura,Yalkumbura,Yalkumbura,1,1,AUTO_MATCH_OK,
Thanayamgama,98C,683,44,56,62,67,47,32,42,59,52,54,41,41,30,18,18,11,6,1,1,1,Monaragala,Thanayamgama,thanayamgama,Thanayamgama,Thanayamgama,1,1,AUTO_MATCH_OK,
Medipitiya,99C,940,101,93,58,77,63,63,78,61,81,72,66,41,33,22,13,12,5,1,0,0,Monaragala,Medipitiya,medipitiya,Medipitiya,Medipitiya,1,1,AUTO_MATCH_OK,
Nelliyadda,104B,460,39,45,34,39,40,49,32,26,33,28,26,24,16,12,6,5,2,3,1,0,Monaragala,Nelliyadda,nelliyadda,Nelliyadda,Nelliyadda,1,1,AUTO_MATCH_OK,
Mullegama,104,892,105,80,73,75,71,71,81,56,53,54,59,39,28,12,17,13,3,2,0,0,Monaragala,Mullegama,mullegama,Mullegama,Mullegama,1,1,AUTO_MATCH_OK,
Galgamuwa,104C,1182,127,118,94,126,103,87,104,93,75,59,61,45,27,26,12,14,6,4,1,0,Monaragala,Galgamuwa,galgamuwa,Galgamuwa,Galgamuwa,1,1,AUTO_MATCH_OK,
Inginiyagala,104A,1399,107,129,123,113,100,115,91,94,116,108,107,61,40,26,24,19,19,4,3,0,Monaragala,Inginiyagala,inginiyagala,Inginiyagala,Inginiyagala,1,1,AUTO_MATCH_OK,
Baduluwela,118,794,68,72,64,75,59,74,65,60,58,54,45,31,19,19,11,12,5,2,1,0,Monaragala,Baduluwela,baduluwela,Baduluwela,Baduluwela,1,1,AUTO_MATCH_OK,
Bandarawadiya,118A,690,57,71,78,77,54,55,44,62,50,42,29,19,16,10,9,11,5,0,0,1,Monaragala,Bandarawadiya,bandarawadiya,Bandarawadiya,Bandarawadiya,1,1,AUTO_MATCH_OK,
Panguwa,116B,890,99,68,57,77,75,107,55,54,61,60,54,42,30,20,15,9,6,1,0,0,Monaragala,Panguwa,panguwa,Panguwa,Panguwa,1,1,AUTO_MATCH_OK,
Thalkotayaya,116E,696,82,62,50,50,55,63,49,68,54,41,38,25,30,16,6,3,1,1,1,1,Monaragala,Thalkotayaya,thalkotayaya,Thalkotayaya,Thalkotayaya,1,1,AUTO_MATCH_OK,
Deliwa,116,583,57,42,23,69,54,53,40,33,34,50,46,27,19,14,3,11,7,0,0,1,Monaragala,Deliwa,deliwa,Deliwa,Deliwa,1,1,AUTO_MATCH_OK,
Thampalawela,112A,893,83,78,63,104,74,79,80,50,53,62,60,32,31,22,9,7,3,3,0,0,Monaragala,Thampalawela,thampalawela,Thampalawela,Thampalawela,1,1,AUTO_MATCH_OK,
Ruwalwela,116D,975,92,79,78,97,72,92,58,65,76,72,63,45,31,20,15,11,3,2,3,1,Monaragala,Ruwalwela,ruwalwela,Ruwalwela,Ruwalwela,1,1,AUTO_MATCH_OK,
Watawanagama,116C,388,35,35,33,36,41,27,27,24,31,29,16,15,10,10,10,3,4,2,0,0,Monaragala,Watawanagama,watawanagama,Watawanagama,Watawanagama,1,1,AUTO_MATCH_OK,
Gangodagama,114C,414,40,28,33,31,34,35,37,34,29,30,23,15,14,15,6,6,2,1,1,0,Monaragala,Gangodagama,gangodagama,Gangodagama,Gangodagama,1,1,AUTO_MATCH_OK,
Ritigahawatta,114D,824,79,73,67,78,60,50,77,60,55,61,62,31,25,17,11,9,4,2,2,1,Monaragala,Ritigahawatta,ritigahawatta,Ritigahawatta,Ritigahawatta,1,1,AUTO_MATCH_OK,
Mariarawa,114B,1021,110,89,77,78,77,97,72,89,89,65,37,41,28,35,13,15,6,2,1,0,Monaragala,Mariarawa,mariarawa,Mariarawa,Mariarawa,1,1,AUTO_MATCH_OK,
Kolladeniya,114A,1293,141,135,101,101,85,98,99,112,111,75,69,53,44,35,16,8,6,4,0,0,Monaragala,Kolladeniya,kolladeniya,Kolladeniya,Kolladeniya,1,1,AUTO_MATCH_OK,
Ihawa,114,935,104,69,60,83,67,76,91,67,58,76,53,36,38,21,13,17,5,1,0,0,Monaragala,Ihawa,ihawa,Ihawa,Ihawa,1,1,AUTO_MATCH_OK,
Alpitiya,116A,926,86,82,81,95,47,68,65,81,68,60,45,51,35,27,15,10,6,1,3,0,Monaragala,Alpitiya,alpitiya,Alpitiya,Alpitiya,1,1,AUTO_MATCH_OK,
Makulla,112,874,95,71,69,65,57,70,83,56,58,65,57,45,29,20,11,12,9,0,1,1,Monaragala,Makulla,makulla,Makulla,Makulla,1,1,AUTO_MATCH_OK,
Namaloya Colony,112C,984,110,84,68,82,88,87,74,84,67,59,47,46,37,25,12,5,6,2,1,0,Monaragala,Namaloya Colony,namaloya colony,Namaloya Colony,Namaloya Colony,1,1,AUTO_MATCH_OK,
Aratugaswela,112E,632,59,48,48,58,55,43,53,46,35,46,34,32,28,20,12,13,2,0,0,0,Monaragala,Aratugaswela,aratugaswela,Aratugaswela,Aratugaswela,1,1,AUTO_MATCH_OK,
Pagura,113B,680,72,59,55,48,50,55,67,45,38,40,34,33,24,21,20,6,6,6,1,0,Monaragala,Pagura,pagura,Pagura,Pagura,1,1,AUTO_MATCH_OK,
Galbokka,113,620,56,53,53,51,54,47,43,41,40,36,34,25,31,24,18,5,2,5,1,1,Monaragala,Galbokka,galbokka,,,2,,UNMATCHED,Galbokka
Magandana,112B,582,53,48,33,53,52,46,58,42,41,41,30,23,23,11,15,8,4,0,1,0,Monaragala,Magandana,magandana,Magandana,Magandana,1,1,AUTO_MATCH_OK,
Udumulla,112D,731,56,64,57,56,53,50,54,54,44,65,41,50,34,20,15,10,3,3,2,0,Monaragala,Udumulla,udumulla,Udumulla,Udumulla,1,1,AUTO_MATCH_OK,
Kottagala,117A,841,74,63,57,71,72,70,61,53,65,75,61,29,31,23,16,9,6,3,2,0,Monaragala,Kottagala,kottagala,Kottagala,Kottagala,1,1,AUTO_MATCH_OK,
Gangoda Arawa,115A,666,66,51,63,55,54,43,51,44,50,56,34,28,22,16,12,10,7,3,0,1,Monaragala,Gangoda Arawa,gangoda arawa,Gangoda Arawa,Gangoda Arawa,1,1,AUTO_MATCH_OK,
Polgahagama,115,882,95,75,57,79,64,94,70,62,73,59,51,33,23,14,11,11,8,1,2,0,Monaragala,Polgahagama,polgahagama,Polgahagama,Polgahagama,1,1,AUTO_MATCH_OK,
Alugalge,115B,567,58,48,50,50,63,40,39,40,48,47,28,18,14,9,7,3,4,0,0,1,Monaragala,Alugalge,alugalge,Alugalge,Alugalge,1,1,AUTO_MATCH_OK,
Neelawa Bedda,115D,637,59,55,54,58,43,63,45,37,50,48,34,31,27,16,11,4,2,0,0,0,Monaragala,Neelawa Bedda,neelawa bedda,Neelawa Bedda,Neelawa Bedda,1,1,AUTO_MATCH_OK,
Kahagolla,115C,594,60,41,33,53,76,68,47,28,26,46,42,33,16,9,3,7,3,2,0,1,Monaragala,Kahagolla,kahagolla,Kahagolla,Kahagolla,1,1,AUTO_MATCH_OK,
Magandaoya Colony,117C,758,71,66,53,53,49,76,74,54,51,49,38,29,28,28,19,9,3,5,1,2,Monaragala,Magandaoya Colony,magandaoya colony,Magandaoya Colony,Magandaoya Colony,1,1,AUTO_MATCH_OK,
Gonathalawa,117B,927,92,84,73,83,43,71,75,71,59,79,39,42,42,28,19,12,7,5,1,2,Monaragala,Gonathalawa,gonathalawa,Gonathalawa,Gonathalawa,1,1,AUTO_MATCH_OK,
Dambagalla,117,1416,124,124,91,113,103,108,138,108,106,99,66,71,50,41,31,19,14,5,3,2,Monaragala,Dambagalla,dambagalla,Dambagalla,Dambagalla,1,1,AUTO_MATCH_OK,
Ellekona,113E,1333,123,109,90,124,106,83,106,94,98,92,88,79,59,33,19,16,7,0,5,2,Monaragala,Ellekona,ellekona,,,2,,UNMATCHED,Ellekona
Therela,113D,804,79,73,61,57,49,61,74,48,48,56,54,51,27,29,16,7,11,3,0,0,Monaragala,Therela,therela,Therela,Therela,1,1,AUTO_MATCH_OK,
Iluklanda,113C,664,68,59,46,65,37,60,59,47,41,36,34,36,29,10,13,11,8,2,2,1,Monaragala,Iluklanda,iluklanda,Iluklanda,Iluklanda,1,1,AUTO_MATCH_OK,
Obbegoda,113A,791,63,82,63,69,35,54,60,61,50,63,45,53,33,17,15,10,11,6,1,0,Monaragala,Obbegoda,obbegoda,Obbegoda,Obbegoda,1,1,AUTO_MATCH_OK,
Pothubandhana,106F,946,103,68,77,87,78,72,76,62,54,72,63,53,38,18,9,5,10,1,0,0,Monaragala,Pothubandhana,pothubandhana,Pothubandhana,Pothubandhana,1,1,AUTO_MATCH_OK,
Yakunnawa,106E,1002,110,102,80,73,59,81,80,72,69,59,56,53,30,27,31,12,5,1,2,0,Monaragala,Yakunnawa,yakunnawa,Yakunnawa,Yakunnawa,1,1,AUTO_MATCH_OK,
Bendiyawa,106B,1333,135,123,109,124,93,86,104,93,88,95,84,66,52,34,21,16,5,5,0,0,Monaragala,Bendiyawa,bendiyawa,Bendiyawa,Bendiyawa,1,1,AUTO_MATCH_OK,
Kotabowa,106A,1253,136,122,142,113,100,89,97,90,80,90,69,44,42,24,6,6,2,0,0,1,Monaragala,Kotabowa,kotabowa,Kotabowa,Kotabowa,1,1,AUTO_MATCH_OK,
Godigamuwa,106G,1614,213,206,207,163,135,126,132,90,77,82,65,47,31,14,14,10,2,0,0,0,Monaragala,Godigamuwa,godigamuwa,Godigamuwa,Godigamuwa,1,1,AUTO_MATCH_OK,
Senpathigama,106D,801,81,89,81,71,41,49,60,56,53,64,44,54,28,13,8,7,1,0,1,0,Monaragala,Senpathigama,senpathigama,Senpathigama,Senpathigama,1,1,AUTO_MATCH_OK,
Aiwela,107A,1126,120,104,104,80,77,89,86,74,74,70,63,58,48,31,15,22,6,2,2,1,Monaragala,Aiwela,aiwela,Aiwela,Aiwela,1,1,AUTO_MATCH_OK,
Senapathiya,107,852,93,59,63,63,64,66,65,53,55,60,57,50,39,30,13,16,2,3,0,1,Monaragala,Senapathiya,senapathiya,Senapathiya,Senapathiya,1,1,AUTO_MATCH_OK,
Bibilamulla,107B,930,90,79,71,93,77,62,61,61,72,69,56,63,28,17,12,8,6,3,1,1,Monaragala,Bibilamulla,bibilamulla,Bibilamulla,Bibilamulla,1,1,AUTO_MATCH_OK,
Nannapurawa,106,1172,114,113,81,87,79,87,101,91,90,73,58,48,55,41,22,15,10,5,1,1,Monaragala,Nannapurawa,nannapurawa,Nannapurawa,Nannapurawa,1,1,AUTO_MATCH_OK,
Dahamgama,106C,1125,131,110,113,79,65,74,92,90,68,79,68,45,39,20,22,15,8,5,1,1,Monaragala,Dahamgama,dahamgama,Dahamgama,Dahamgama,1,1,AUTO_MATCH_OK,
Kalugahawadiya,111F,796,90,61,66,75,73,57,52,58,59,62,44,28,22,26,11,9,2,1,0,0,Monaragala,Kalugahawadiya,kalugahawadiya,Kalugahawadiya,Kalugahawadiya,1,1,AUTO_MATCH_OK,
Kongolla,108,803,89,76,76,48,61,58,90,63,50,42,41,32,35,25,7,5,2,0,3,0,Monaragala,Kongolla,kongolla,Kongolla,Kongolla,1,1,AUTO_MATCH_OK,
Diviyapola,108B,444,46,41,33,47,19,30,29,34,27,33,31,26,16,14,7,10,0,1,0,0,Monaragala,Diviyapola,diviyapola,Diviyapola,Diviyapola,1,1,AUTO_MATCH_OK,
Kohukumbura,109,658,62,59,48,39,37,47,56,49,46,49,49,35,25,27,19,6,4,0,1,0,Monaragala,Kohukumbura,kohukumbura,Kohukumbura,Kohukumbura,1,1,AUTO_MATCH_OK,
Nugamura,109B,855,72,85,73,54,44,61,60,57,71,54,44,55,44,36,20,18,4,1,2,0,Monaragala,Nugamura,nugamura,Nugamura,Nugamura,1,1,AUTO_MATCH_OK,
Ellekona,109C,1228,115,107,74,104,96,86,88,90,86,78,88,67,63,34,21,18,11,2,0,0,Monaragala,Ellekona,ellekona,,,2,,UNMATCHED,Ellekona
Dahagoniya,108C,884,81,103,61,73,58,52,56,72,56,59,75,35,43,24,15,11,5,4,1,0,Monaragala,Dahagoniya,dahagoniya,Dahagoniya,Dahagoniya,1,1,AUTO_MATCH_OK,
Monarawana,108A,1267,138,130,104,94,77,89,108,87,93,84,69,69,53,31,13,20,5,3,0,0,Monaragala,Monarawana,monarawana,Monarawana,Monarawana,1,1,AUTO_MATCH_OK,
Mellagama,111B,1157,115,109,98,100,75,92,81,83,93,71,85,52,44,24,9,17,6,2,0,1,Monaragala,Mellagama,mellagama,Mellagama,Mellagama,1,1,AUTO_MATCH_OK,
Thambana,111C,954,97,86,78,92,71,73,69,77,71,68,59,42,28,10,14,11,6,1,1,0,Monaragala,Thambana,thambana,Thambana,Thambana,1,1,AUTO_MATCH_OK,
Thimbiriya,110E,1573,162,147,130,154,102,105,133,93,112,112,76,80,64,41,28,18,9,5,1,1,Monaragala,Thimbiriya,thimbiriya,Thimbiriya,Thimbiriya,1,1,AUTO_MATCH_OK,
Medagama,110D,1667,183,160,132,133,163,129,150,104,114,113,87,65,52,34,15,17,7,6,1,2,Monaragala,Medagama,medagama,,,2,,UNMATCHED,Medagama
Elhena,109A,943,92,76,75,76,66,79,77,84,60,63,50,39,37,27,16,17,7,2,0,0,Monaragala,Elhena,elhena,Elhena,Elhena,1,1,AUTO_MATCH_OK,
Pitadeniya,110B,793,74,72,66,67,55,51,68,50,54,47,59,49,35,19,10,7,5,4,0,1,Monaragala,Pitadeniya,pitadeniya,Pitadeniya,Pitadeniya,1,1,AUTO_MATCH_OK,
